ray_0,ray_1,ray_2,ray_3,ray_4,ray_5,ray_6,ray_7,ray_8,ray_9,ray_10,ray_11,ray_12,ray_13,ray_14,ray_15,ray_16,ray_17,ray_18,ray_19,ray_20,ray_21,ray_22,ray_23,ray_24,ray_25,ray_26,ray_27,ray_28,ray_29,ray_30,ray_31,ray_32,ray_33,ray_34,ray_35,ray_36,ray_37,ray_38,ray_39,speed,steering,brake
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.357142857142857,5.142857142857143,4.214285714285714,3.5,2.9285714285714284,2.5714285714285716,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.5714285714285714,1.5,2.7857142857142856,1.5,1.2857142857142858,2.9285714285714284,8.071428571428571,1.2857142857142858,1.3571428571428572,1.3571428571428572,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.9285714285714286,1.0714285714285714,1.2142857142857142,1.4285714285714286,1.7142857142857142,2.0,2.4285714285714284,3.0,3.642857142857143,4.5,5.714285714285714,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.357142857142857,5.142857142857143,4.214285714285714,3.5,2.9285714285714284,2.5714285714285716,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.5714285714285714,1.5,2.7857142857142856,1.5,1.2857142857142858,2.9285714285714284,8.071428571428571,1.2857142857142858,1.3571428571428572,1.3571428571428572,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.9285714285714286,1.0714285714285714,1.2142857142857142,1.4285714285714286,1.7142857142857142,2.0,2.4285714285714284,3.0,3.642857142857143,4.5,5.714285714285714,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.357142857142857,5.142857142857143,4.214285714285714,3.5,2.9285714285714284,2.5714285714285716,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.5714285714285714,1.5,2.7857142857142856,1.5,1.2857142857142858,2.9285714285714284,8.071428571428571,1.2857142857142858,1.3571428571428572,1.3571428571428572,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.9285714285714286,1.0714285714285714,1.2142857142857142,1.4285714285714286,1.7142857142857142,2.0,2.4285714285714284,3.0,3.642857142857143,4.5,5.714285714285714,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,-0.03125,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,-0.0546875,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,-0.2265625,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,-0.2265625,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,-0.21875,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,6.142857142857143,5.0,4.071428571428571,3.4285714285714284,0.8571428571428571,2.4285714285714284,2.0714285714285716,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.3571428571428572,3.9285714285714284,8.357142857142858,3.0,8.071428571428571,1.2857142857142858,1.2857142857142858,1.3571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5,1.7142857142857142,2.142857142857143,2.5714285714285716,3.0714285714285716,3.7857142857142856,4.571428571428571,5.785714285714286,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,-0.65625,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,-0.7421875,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.785714285714286,4.785714285714286,3.7857142857142856,3.2142857142857144,2.7142857142857144,2.2142857142857144,1.9285714285714286,1.6428571428571428,1.4285714285714286,1.2857142857142858,1.2142857142857142,1.2142857142857142,3.2142857142857144,1.2857142857142858,1.1428571428571428,3.4285714285714284,1.2857142857142858,1.2857142857142858,1.3571428571428572,1.4285714285714286,0.9285714285714286,1.0,1.0714285714285714,1.1428571428571428,1.3571428571428572,1.5,1.7857142857142858,2.2142857142857144,2.642857142857143,3.142857142857143,3.857142857142857,4.785714285714286,6.0,6.0,5.928571428571429,5.857142857142857,0.1,-0.2578125,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.5,4.428571428571429,3.642857142857143,2.9285714285714284,2.5,2.0714285714285716,1.7142857142857142,1.5,1.2857142857142858,1.2142857142857142,1.0714285714285714,1.0714285714285714,2.7142857142857144,1.2142857142857142,1.0714285714285714,2.7857142857142856,8.071428571428571,1.2142857142857142,1.2857142857142858,1.4285714285714286,1.0,1.0,1.1428571428571428,1.2142857142857142,1.3571428571428572,1.5714285714285714,1.9285714285714286,2.2142857142857144,2.642857142857143,3.2857142857142856,4.0,4.857142857142857,6.142857142857143,6.0,5.928571428571429,5.857142857142857,0.1,-0.6640625,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.5,4.428571428571429,3.642857142857143,2.9285714285714284,2.5,2.0714285714285716,1.7142857142857142,1.5,1.2857142857142858,1.2142857142857142,1.0714285714285714,1.0714285714285714,2.7142857142857144,1.2142857142857142,1.0714285714285714,2.7857142857142856,8.071428571428571,1.2142857142857142,1.2857142857142858,1.4285714285714286,1.0,1.0,1.1428571428571428,1.2142857142857142,1.3571428571428572,1.5714285714285714,1.9285714285714286,2.2142857142857144,2.642857142857143,3.2857142857142856,4.0,4.857142857142857,6.142857142857143,6.0,5.928571428571429,5.857142857142857,0.1,-0.4375,1
5.714285714285714,5.785714285714286,5.857142857142857,6.071428571428571,5.5,4.428571428571429,3.642857142857143,2.9285714285714284,2.5,2.0714285714285716,1.7142857142857142,1.5,1.2857142857142858,1.2142857142857142,1.0714285714285714,1.0714285714285714,2.7142857142857144,1.2142857142857142,1.0714285714285714,2.7857142857142856,8.071428571428571,1.2142857142857142,1.2857142857142858,1.4285714285714286,1.0,1.0,1.1428571428571428,1.2142857142857142,1.3571428571428572,1.5714285714285714,1.9285714285714286,2.2142857142857144,2.642857142857143,3.2857142857142856,4.0,4.857142857142857,6.142857142857143,6.0,5.928571428571429,5.857142857142857,0.1,0.0,1
